,title,comment
26126,여친의 남사친이 가벼운 선물.,ㅇㅇ글쓴이가 너무 어리다.
26127,가 머얌.,펑할 예정.
26128,님들이라면 뭐라고 대답함.,행복하자~ .
26129,좀 특수한 고민인데요.,제 경험담은 아니고 제 지인이 그러는거 봤는데 쓰니와 교환학생들이 일본인이였는데 아는 형은 일주일에 2번정도 그냥 만나서 놀았던거 같아요 많으면 3번까지  가야할 시 여자친구랑 같이 가는걸로 해서 같이 놀고 그러긴 햇어요.
26130,연애 박사 형님들 질문있어요.,서운하실 수는 있는데 썸 탈 때는 좀 더 어필하려고 일부러 했던 거 아닐까 싶네요 그냥 넌지시 한 번 물어보시면 해결될듯.
26131,도와주세요!.,나중에 만날 의향 있는거 아니면 대학가서 더 좋은 사람 만나라고.
26132,나씹아싸인데 친구가 여소해주는분한데 나 entp라고소개했다는데 뭐냐.,내성적인 것이랑 내향적인 것은 구분해야 한다고 하더라구요 .
26133,사내연애라.,그야연애중이니까.
26134,연애 하고싶당.,그야연애중이니까.
26135,새로운 연애.,이 댓글 연갤 들어올때마다 하루 한번이상은 쓰는 것 같은데 니가 혼자였을때도 행복하고 여유로울때 연애 시작해야함 상대방입장도 상대방입장인데 근데 그런거 다른 거 다~ 재쳐놓고 니한테도 그게 좋음 난 사람은 다른 사람으로 잊는다는거 이해 못함 니 홀로서기 니가 알아서 잘해야지 그거는 다른 사람 이용하는거임 걍.
26136,20대 중후반 커플 100일 선물.,첫 커플템이면 모자 신발 티 정도가 적당해요!.
26137,나르시스트랑은 절대 사귀지마라.,관심 있으면 노원에서 안양도 감.
26138,연락하는 누나가 있는데요.,어장 아닌가 ㅋㅋㅋ 다가오면 밀고 멀어지려고 하면 당기는.
26139,모텔 고르는 노하우있나여.,우린 후기 많은 순으로 정렬  그중에서 별점 높은것들  시간 가격이 최대한 합리적인거 고르되 후기 들어가서 최신 후기보고 결정함.
26140,무쌍 vs 유쌍.,남잔 무쌍 여잔 눈큰 무쌍이면 좋고 유쌍이어도 좋은듯.
26141,참한 여자 참하다 남자분들 어떤 의미인가요.,연애 한번도 못해본 여자같다.
26142,여자들아 질문좀 받아주세여.,이건 근데 사람마다 너무 다르지않나ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 내 주변사람들이나 내 기준으로 생각하면 대부분 어릴때는 그런 스탈 좋아하는데  후로는 좀더 교회오빠 느낌스탈 좋아하는것같ㅌ음.
26143,하루 스튜디오 인생네컷 같은거.,4분할컷임 보통 .
26144,결혼준비 질문드립니다.,박람회는 눈팅용 .
26145,이거 앞으로도 나랑 키스 안하겠다는 얘기야ㅠㅠ.,네 .
26146,전화번호 주인 아는 방법 있나요.,네이트온 네이버 카페 카카오친구 등록.
26147,소개팅을 할려면 어떤 남자랑 하는게 좋을까.,닥1아님.
26148,썸녀 심쿵하게 만드는 상황 어떤 거 있을까.,나는 아침에 처음 연락할때 출근시간지나고 출근했냐고 연락한거 주선자들이랑 놀다가 집가는데 가고있다 도착했다 오늘 재밌었다 연락 남겨놓은거.
26149,소개팅어플로 만난여자 애프터이후 까였습돠ㅎ.,
26150,여자들이 좋아할만한 핸드크림 추천좀.,논픽션 탬버린즈.
26151,최근에 생긴 여자친구.,우선 일어나지도 않은 일로 지나친 우려를 하는 것은 스스로를 더 비참하게 합니다 님이 자존감이 높으면 사실 큰 문제는 없다고 봐요 다만 사귀는동안 남자문제가 발생하면 얘기는 달라지겠죠  다만 사귀지도 않았는데 님이랑 끝장까지 다 봤다는건 조금 우려되는 부분이긴 하네요 아직 사귄적 없는 남사친들이 주위에 많다면서요 님도 사실은 그 남사친들 중에 하나 아닌가요 물론 사귀면님한테만 특별하고 님만 바라보는 사람이면 좋겠지만 애초에 가치관이 맞지않거나 그런 찜찜한 부분을 도저히 넘길 수 없는거라면 시작도 하면 안된다고 생각합니다.
26152,모솔탈출 뭐부터해야하나요.,큰 기준으로 외모성격능력 이걸 모두 평균적으로 갖춰야지 요즘 남자들은 연애를 할 수 있습니다 문제는 여자들이 보는 그 평균이라는 허들이 너무 높아져버렸어요.
26153,상대가 떠보는 건가요.,내용만 보면 님한테 호감있어서 떠보는건 맞는거 같은데요 회사동료인가요 관심없는 사이인데 농담으로라도 둘이 사귀냐고 얘기들으면 둘이서 밥먹는 약속 취소하자고 할거 같네요.
26154,본인만의 홍대 주차꿀팁 있으신분.,합정에서 상수가는 라인에 공휴일 주차 무료 라인 있음.
26155,꽈추 15만 되어도 ㅅㅌㅊ아님.,너도 나도 15센티 이상임.
26156,소개팅 애프터 뭐할까요 ㅠㅠ.,강변이나 공원 산책커피 .
26157,2주년 여자친구랑 밥 한끼 얼마 정도가 적당해요.,회사원 2주년이면 3040도 괜찮을듯 다른 기념일보다 2년이란 시간이 중요한거 같음.
26158,형들 이럴땐 어떻게 해야 돼 한번만 도와줘 ㅠ.,뭐든 가려운곳을 제대로 긁어주는것만한게 있을까 요즘 tv만 켜도 고딩엄빠라는 예능부터 과거 베이비붐 세대들은 따라갈수 없을만큼 진보하는 요즘세대들에 걱정과 반감이 오죽하시겠어ㅎ중고등학생 자식둔 부모로서 해야할 걱정을 하시는건데 다만 쓰니가 여자애와 계속 연락을 하고 지내고 싶다면 그런쪽으로 걱정하실일 없도록 유창하고 진정성있게 잘 말씀드리는거지ㅎ.
26159,솔직히 코 좀 이상해도 좋으니까 눈좀 예쁘고싶음.,남자는 코가 제일중요한데  단순 코끝이 높은게 전부가 아니라  콧대가 높아야되고 모양도 중요함  진심 그런코가진 남자는 옆태때문에 무조건 좋은평가 받음.
26160,일요일에 소개팅하고 왔는데.,물리치료사.
26161,사귄지 일주일된 여친생일선물 고민.,벨트선글라스장갑.
26162,남자 분들 중에 머리 손질 빡세게 하시는 분들 .,머리 안말림.
26163,짝녀의 애매한 대답.,
26164,여친이 자꾸 같이 일하는 남자얘기를 함.,그냥 별 생각없이 하는 말인듯 환승하거나 마음 있으면 그런 이야기 하지도 않음.
26165,신혼 여행 질문이용.,커플성향에 따라가겠지만 저희는 워낙 시간맞춰 다른사람들 맞춰 다니는걸 안좋아하는 터라 에어텔만 패키지로 했고 거기 찾아봐서 꼭!! 패키지 해야겠다 하는거만 가이드껴서 했어요  그리고나서는 그냥 가고싶은데가고 놀고싶을때 놀고 그러고 왔거든요 두분이 자유롭게 다니는거 좋아한다하면 이렇게 가는거 추천해용.
26166,전화하면 안되겠죠.,게시판 재제 사항  제곧내 글.
26167,대학교에서 인싸인 여자 소개받았는데.,아하 와 캬 그렇구나만 하면 대화 끝.
26168,성인후에 포경한 애들 있어.,
26169,뭐죠 이건 제가 절 모르겠네요.,호감인가 했더니 편한 친구인 케이스 같은 데 저 같으면 노노 결국 빨리 헤어져요.
26170,지하철 앞자리분 너무이뿌당.,그거 저임.
26171,도움이 필요합니다.,지난글이 무슨글인지 기억안남.
26172,헉 조졌다.,: 자기야 오늘은 특별하게 민들레 커플링 어때요 .
26173,여자친구랑 전화 질문.,물어보고 하고 1분 ~ 8시간.
26174,혹시 포항 이나 경주 쪽 에 점집.,달고 고민 푸셈.
26175,키 큰 여자 좋아하는 사람 있어.,본인이 키 크면 대부분 키 큰 여자 좋아하더라구요 반대로 본인이 키가 작으면 유전자 개량을 위해서 키 큰 여자 좋아하는 분들도 은근 있으심.
26176,내숭 떨 줄 아는 여자vs털털한 여자.,기본은 털털이 좋은데 지켜야 할 거 안지키는 털털함이면 내숭이 나음.
26177,인생 처음으로 여성분에게 말 걸어 봤습니다.,아까 지하철에서 본 누구누구인데 보게되어서 반가웠다 한국여행이 좋은 추억으로 남았으면 좋겠다 이렇게 하면 연락올테니 호구조사좀 부드럽게 하다가 여행하다 어려운거 있거아 물어보고싶은거나 가보고싶은 곳 있으면 연락해줄래 뭐 이런거겠죠 인스타도 딴 마당에 디엠 안보내는것도 웃겨 ㅋ 걍 해.
26178,Enfp 랑 만나는중인데 질문이요.,mbti 와 별개로 부끄럼을 많이 타거나 감언이설을 못하는 타입일 수 있습니다 .
26179,썸으로 발전하는 방법.,친해졌다 생각들면  주말 데이트 신청 .
26180,취미를 하나 가져보려는데 뭐가 좋을까.,언어공부나 피아노.
26181,형누님들 연인이랑 통화는 얼마나 자주오래 하세요.,통화라고 해야하나 퇴근후 밥먹고 쉬었다가 잘때까지 같이 디스코드하면서 게임해요 매일매일.
26182,울산사는 형들 나 진지해 도와줘데이트코스.,울산은 진짜 한정적인디 삼산에 백화점이랑 술집거리 몰려있으니까 그쪽 예쁜 카페나 레스토랑 알아보시는 거 어때요 아니면 성남도 시내라 카페 많은디 거긴 학생들이 많음.
26183,진지하게 1도 모르는 사이인데 말 어떻게 걸어요.,걍 노빠꾸 직진하는게 성공의 지름길임.
26184,교양수업 맘에든 사람 생김.,: .
26185,이 여자랑 관계 정리하고 싶다 조언 좀.,둘 다 애정표현 1도 안함 그래서 썸이라고 보기 어려운.
26186,그전에 얼마나 사이 좋았든 이번에 초콜렛 못받으면.,포항항ꉂꉂㅋㅋㅠㅠㅠㅠㅠ.
26187,여자친구가 다이어트를 하는데 관련 선물 추천좀.,다이어트 식품 선물 주는것보다 치팅데이날 배떡사주면 개환장함.
26188,너무 잘해주는 여자는 매력 없나요 .,꼭 그렇진 않음 그냥 그 사람들이 잘해주는 사람이 그 마음이 얼마나 귀한지 모르는 사람들이었던 거임 .
26189,오늘 설당일인데 술집 안여는 곳이 많을까여.,작년 추석에 번화가 나가봤는데 술집은 정상영업 하더라고여 .
26190,다들 헤어진 얘기 좀 해주세요!!!.,못 해줘서 미안해 힘들때 연락해줘.
26191,주짓수에서 만나서 연애하신분 계시나요.,어 나 아는 누나 주짓수 배우러 가서 연애함.
26192,롱러브콘돔 사용법 질문.,사정지연제 콘돔이면 그냥 바로 삽입해도 상관없는데 본인이 극히 민간하다 이라면 착용 후 5분정도 뒤에 하세요.
26193,남녀 사이에 친구는 없다던데 남사친 여사친 있는 애들은.,여사친은 잇어봣는데 꼭 그렇지많은 않은듯 자기가 볼때 애인으로 괜찮은 남자가 아니여도 그냥 친구로 두는경우잇음사람마다 성향이다름.
26194,요새 여자들 되게 여자로서의 어드밴티지를 잘이용하는듯.,너한테만 그런거임 ㅋㅋ.
26195,20대 여자 생일선물 추천 좀 부탁드려요 ㅠ.,캔들워머  양키캔들 라지자.
26196,왜 정말 좋은사람이라고 하면서 다들 절 손절할까요.,
26197,그냥저냥 아는 동생 따로 만나려면 어떻게 하면 좋나요.,1대1로 만나자고 못함.
26198,좋아하는걸 표현하는 방법에는 뭐가 있을까요.,그냥 너 너무 좋아.
26199,신논현역강남역 사이 소개팅 맛집 추천좀 부탁드립니다!.,토끼정 을지다락 정돈 다 웨이팅있을건데 좀 한가친데 찾으셔야할듯.
26200,인간관계 넘모힘들다.,나 사회생활할때 그게제일 신기했는데 학교졸업하고 바로 대기업입사했엇는데 난 다들 막 학벌좋고  되게 능력좋고 처음에는 다들 엄청 좋아 보였는데 진짜 사원말~대리까지 진짜 저때가 뒷담화 진짜 제일 많이 까드라 사람들;ㅋㅋㅋㅋ 지들친한사람들끼리 까면 이해라도 가지 신입인 나 세워두고 다른 팀원욕하는거 보고 와우 싶던데 ㅋㅋㅋ.
26201,각이 안보이는 짝사랑 어렵네요 ㅋㅋ.,노력하면 할 수 있어요! .
26202,여친사귀는 알바추천좀요.,영화관프렌차이즈 음식점.
26203,술먹고 텔갓는데 손만 잡고 잠.,5성급 호텔갔는데 술 엄청 먹고 손도 안잡고 따로잠 그래서 담에 또가기로함.
26204,여친이랑 첫 여행인데 어디로 가면 좋을까요.,어디사는지 이동방법은 있는지 목표가뭔지 예산이 얼만지 정도 생각해보셈.
26205,남자 몸캠은 어떤 루트로 당하는거임.,갠톡하자고 꼬드김  영상통화하자고 보내주는 파일 설치하라함  신나게 영통으로 ㅅㅅ  협박.
26206,쵸비 닮았다하면 어떤 느낌인가요 ㅠㅠ.,네 겁나 칭찬인데 저랑 제 친구 쵸비 잘생기고 귀엽다고 생각해요ㅋㅋㅋㅋㅋㅋ.
26207,청혼반지 질문.,청혼반지가 따로있어요 결혼반지 말씀하시는건가.
26208,30대 중반을 향해가는 고고ㅇ 다니는 남자 입니다 현실적인 조언 바랍니다.,소개 어플 동호회 번호따기.
26209,소개팅 시작도 전에 망한 듯.,본인 입으로 유머스럽다는 사람치고 재밌는 사람 못본것같네용 소개팅 화이팅 .
26210,다들 데이트시 손잡고 걷나요.,네 .
26211,요새 볼만한 뮤지컬 추천좀.,프랑켄슈타인.
26212,적어도 관리하는 사람이라는 인식 주려면 이것 정도 하면 됨.,아 그리고 외부활동 늘리기.
26213,썸인듯 아닌듯 하다가 술먹고 빠그러진휴.,아 그리고 외부활동 늘리기.
26214,크리스마스 호텔 예약은 어디서 하나용.,아 그리고 외부활동 늘리기.
26215,느끼고싶은 분위기나 장르를 댓에 적어주면 음악 추천해드릴게용.,그루브 한 싱잉랩  추천해주세요.
26216,찐따주의 나 잘한거 맞냐.,저는 커플 반지는 어짜피 큰 의미 없다 생각해서  가격은 중요하지 않다 생각하거든요 여친분도 비슷하게 생각하시나 보네요 전 만약 남이 물어본다해도 별 신경 안쓸것 같아서 ㅋㅋ.
26217,귀엽고 애교 많은 여자 특징.,아래에서 빤히 쳐다볼때랑 내가 했던 말 웃으면서 한번 더 물어보는거.
26218,현여친이 전에 연애할때 집착 트라우마까진 아니고 집착 꺼려하는 경우.,자기 자신일에 집중하다 보면 상대 생각이 좀 덜해 지지 않을까 하는데 .
26219,선생님들 여성분들 질염 치료제를 쌓아두고 복용하나요.,네 저 질염 자주 걸려서 질정제 항상 구비해둬요.
26220,상대방이 관심없어도 카톡 길게 하는 경우가 있음.,다다단둘이 죽어버려라 .
26221,오늘 야근임.,힘들땐 힘내세요! .
